Date,Team Name,Team Size,Start Time,End Time,Total Time,Puzzles Solved
2025-02-11,Melissa's Team,3,19:13:00,22:00:00,02:47:00,3
2025-02-11,WinDog,4,19:05:00,22:00:00,02:55:00,4
2025-02-11,The Yellow-Tufted Rumps,2,19:17:00,22:00:00,02:43:00,4
2025-02-11,Dan's Work People,4,20:30:00,22:00:00,01:30:00,4
2025-02-11,Badgers,3,19:00:00,21:44:00,02:44:00,4
2025-02-11,Team Kat's Other Team,2,,,00:00:00,5
2025-02-11,GC,4,,,,
2025-03-11,Zach,2,19:18:00,21:37:00,02:19:00,5
2025-03-11,Shortz n Sweet,4.5,19:10:00,21:35:00,02:25:00,5
2025-03-11,GanGan Plus,2,19:41:00,21:31:00,01:50:00,5
2025-03-11,Fighting Mongoosies,4,19:39:00,21:26:00,01:47:00,5
2025-03-11,Ellen,1,19:35:00,21:27:00,01:52:00,5
2025-03-11,Grudd Wallace,3,19:02:00,21:19:00,02:17:00,3
2025-03-11,Pickled Black Licorice,6,19:12:00,21:11:00,01:59:00,5
2025-03-11,Joe's Team,4,19:08:00,21:13:00,02:05:00,5
2025-03-11,Halgrenski,2,19:03:00,21:11:00,02:08:00,5
2025-03-11,Team EAP,3,19:17:00,21:02:00,01:45:00,5
2025-03-11,People Like Us,5,19:04:00,21:00:00,01:56:00,5
2025-03-11,Gentleman Johnny's Party Train,5,19:19:00,20:58:00,01:39:00,5
2025-03-11,Spinish,2,19:01:00,20:53:00,01:52:00,5
2025-03-11,The Best Team,8,19:09:00,20:52:00,01:43:00,5
2025-03-11,Baby Shark,6,19:02:00,20:48:00,01:46:00,5
2025-03-11,Here for the Beer,4,19:08:00,20:43:00,01:35:00,5
2025-03-11,Quizteama Aguilera,5,19:01:00,20:39:00,01:38:00,5
2025-03-11,Gordians,4,19:17:00,20:37:00,01:20:00,5
2025-03-11,The Faguettes,4,19:07:00,20:36:00,01:29:00,5
2025-03-11,Transplants,6,19:04:00,20:46:00,01:42:00,5
2025-03-11,Michaela's Team,3,19:03:00,20:35:00,01:32:00,5
2025-03-11,T4C,5,19:00:00,20:00:00,01:00:00,5
2025-03-11,DecNation,6,19:11:00,20:31:00,01:20:00,5
2025-03-11,Team Kat's Team,4,19:09:00,19:58:00,00:49:00,5
2025-03-11,Puzzlestar Puzzlactica,4,19:00:00,19:44:00,00:44:00,5
2025-03-11,Dr. Monk Lock,3,19:03:00,19:31:00,00:28:00,5
2025-03-11,Zero Seconds,1,19:00:00,20:17:00,01:17:00,5
2025-03-11,Casual Goblins,5,19:17:00,20:18:00,01:01:00,5
2025-03-11,RAMP Lab,4,19:09:00,20:21:00,01:12:00,5
2025-03-11,Jason's Team,2,19:15:00,20:42:00,01:27:00,5
2025-03-11,Rabe (Win the Pony?),2,19:00:00,21:48:00,02:48:00,4
2025-03-11,GC,4,,,,
2025-04-08,PUZZAH!,2,19:44:00,21:32:00,01:48:00,5
2025-04-08,Melissa Drown,2,19:04:00,21:29:00,02:25:00,5
2025-04-08,Just Ellen,1,19:46:00,21:25:00,01:39:00,5
2025-04-08,Dec Nation,6,19:23:00,21:17:00,01:54:00,5
2025-04-08,Gentleman Johnny's Party Train,3,19:24:00,20:57:00,01:33:00,5
2025-04-08,Pickled Black Licorice,6,19:11:00,20:51:00,01:40:00,5
2025-04-08,Transplants,9,19:15:00,20:53:00,01:38:00,5
2025-04-08,Fighting Mongeese,6,19:34:00,20:45:00,01:11:00,5
2025-04-08,Joe's Team,4,19:24:00,20:42:00,01:18:00,5
2025-04-08,Castle Cat,3,19:23:00,20:42:00,01:19:00,5
2025-04-08,Spinnish,2,19:04:00,20:38:00,01:34:00,5
2025-04-08,Team Kat's Team,2,19:31:00,20:37:00,01:06:00,5
2025-04-08,WinDog,2,19:05:00,20:34:00,01:29:00,5
2025-04-08,Gross Line,2,19:27:00,20:32:00,01:05:00,5
2025-04-08,Confounded Cult Crew,2,19:03:00,20:32:00,01:29:00,5
2025-04-08,Scream Team,2,19:32:00,20:25:00,00:53:00,5
2025-04-08,Tainted Ladies,6,19:00:00,20:21:00,01:21:00,5
2025-04-08,Here for the Beer,4,19:09:00,20:29:00,01:20:00,5
2025-04-08,Zero Seconds,3,19:16:00,20:15:00,00:59:00,5
2025-04-08,People Like Us,5,19:08:00,20:13:00,01:05:00,5
2025-04-08,Gordians,5,19:17:00,20:12:00,00:55:00,5
2025-04-08,Team EAP,6,19:12:00,20:23:00,01:11:00,5
2025-04-08,Casual Goblins,5,19:02:00,20:00:00,00:58:00,5
2025-04-08,T4C,4,19:06:00,20:00:00,00:54:00,5
2025-04-08,Puzzlestar Puzzlactica,3,,,00:00:00,5
2025-04-08,GC,3,,,,
2025-05-13,Ben and Katie,2,19:04:00,21:13:00,02:09:00,5
2025-05-13,Benchwarmers,4,19:00:00,21:45:00,02:45:00,5
2025-05-13,Castle Cat,4,19:26:00,20:57:00,01:31:00,5
2025-05-13,Casual Goblins,5,19:20:00,20:36:00,01:16:00,5
2025-05-13,Chupacabra Quinceañera,2,19:04:00,20:32:00,01:28:00,5
2025-05-13,Confused Codebreakers,2,19:11:00,21:22:00,02:11:00,5
2025-05-13,Ellen & Friend,2,19:00:00,20:56:00,01:56:00,5
2025-05-13,Gentleman Johnny's Party Train,4,19:31:00,21:02:00,01:31:00,5
2025-05-13,Gordians,5,19:04:00,20:55:00,01:51:00,5
2025-05-13,Gross Brow Line,3,19:22:00,20:47:00,01:25:00,5
2025-05-13,Here for the Beer,2,19:00:00,21:28:00,02:28:00,5
2025-05-13,Hey Hey Ho Ho 100110 (Fighting Mongeese),4,19:36:00,21:40:00,02:04:00,5
2025-05-13,Michaela's Team,3,19:03:00,20:39:00,01:36:00,5
2025-05-13,People Like Us,5,19:10:00,20:35:00,01:25:00,5
2025-05-13,Pickled Black Licorice,3,19:11:00,21:41:00,02:30:00,5
2025-05-13,Puzzlestar Puzzlactica,2,19:12:00,20:45:00,01:33:00,5
2025-05-13,RAMP Lab,3,19:06:00,20:43:00,01:37:00,5
2025-05-13,T4C,5,19:15:00,20:52:00,01:37:00,5
2025-05-13,Tainted Ladies,5,19:59:00,21:24:00,01:25:00,5
2025-05-13,The Dagstars,6,19:45:00,20:53:00,01:08:00,5
2025-05-13,Transplants,8,19:25:00,21:18:00,01:53:00,5
2025-05-13,WinDog,2,19:20:00,21:43:00,02:23:00,5
2025-05-13,Zero Seconds,2,19:10:00,20:33:00,01:23:00,5
2025-05-13,Bear Hunters,2,,,00:00:00,DNF
2025-05-13,Jessi Wightman,3,,,00:00:00,DNF
2025-05-13,Deck Nation,4,,,00:00:00,4
2025-05-13,GC,3,,,,
2025-06-10,Gross Line,2,19:45:00,20:52:00,01:07:00,5
2025-06-10,Castle Cat,4,19:09:00,20:35:00,01:26:00,5
2025-06-10,Casual Goblins,3,19:15:00,20:00:00,00:45:00,5
2025-06-10,Confounded Cryptologists,2,19:10:00,21:44:00,02:34:00,5
2025-06-10,CQ,2,19:18:00,21:07:00,01:49:00,5
2025-06-10,Dr Deal or Dr Know Deal,4,19:21:00,20:23:00,01:02:00,5
2025-06-10,Just Ellen,1,19:45:00,21:28:00,01:43:00,3
2025-06-10,Gentleman Johnny's Party Train,5,19:35:00,21:38:00,02:03:00,5
2025-06-10,Gordians,4,19:17:00,21:22:00,02:05:00,5
2025-06-10,Here for the Beer,6,19:07:00,20:33:00,01:26:00,5
2025-06-10,Meg and Sid Show,2,20:30:00,21:57:00,01:27:00,3
2025-06-10,Michaela's Team,3,19:08:00,21:03:00,01:55:00,5
2025-06-10,Mike Dupuis' Freak Off,4,19:26:00,22:14:00,02:48:00,4
2025-06-10,Nec Dation,8,19:21:00,21:37:00,02:16:00,5
2025-06-10,People Like Us,5,19:01:00,20:44:00,01:43:00,5
2025-06-10,Pickled Black Licorice,4,19:16:00,22:11:00,02:55:00,5
2025-06-10,Puzzlestar Puzzlactica,3,19:27:00,20:38:00,01:11:00,5
2025-06-10,RAMP Lab,5,19:18:00,20:34:00,01:16:00,5
2025-06-10,Second T4C,5,19:07:00,20:58:00,01:51:00,5
2025-06-10,T4C,4,19:07:00,21:21:00,02:14:00,5
2025-06-10,Tainted Ladies,3,19:00:00,21:15:00,02:15:00,5
2025-06-10,Team Kat's Team,2,19:47:00,20:53:00,01:06:00,5
2025-06-10,Team Radish,4,19:01:00,21:57:00,02:56:00,5
2025-06-10,The Ausome Hcmsterz,2,19:37:00,21:32:00,01:55:00,5
2025-06-10,Transplants,8,19:10:00,20:19:00,01:09:00,5
2025-06-10,Wandered in by Mistake,2,07:30:00,09:30:00,02:00:00,3
2025-06-10,Windog,2,19:06:00,22:01:00,02:55:00,3
2025-06-10,Zach,1,19:10:00,22:10:00,03:00:00,2
2025-06-10,Zero Seconds,3,19:30:00,21:08:00,01:38:00,5
2025-06-10,Junebugs,3,19:16:00,21:04:00,01:48:00,4
2025-06-10,Hal Grenski,2,19:07:00,22:07:00,03:00:00,5
2025-06-10,Team Kat's 3rd Team,2,,,00:00:00,At least 4
2025-06-10,Team Kat's Other Team,2,,,00:00:00,At least 4
2025-06-10,Twins,3,,,00:00:00,3
2025-06-10,GC,3,,,,
2025-07-08,"3 Bodies, 1 Brain",3,19:03:00,21:10:00,02:07:00,5
2025-07-08,"50% Low, 100% Gross Line",4,19:25:00,20:55:00,01:30:00,5
2025-07-08,cake eaters,2,18:40:00,21:30:00,02:50:00,5
2025-07-08,Castle Cat,4,18:33:00,20:17:00,01:44:00,5
2025-07-08,Casual Goblins,6,18:43:00,19:40:00,00:57:00,5
2025-07-08,CQ,2,18:37:00,20:48:00,02:11:00,5
2025-07-08,Dr. QuinceaKNOWra,3,19:14:00,19:58:00,00:44:00,5
2025-07-08,GanGan+,3,18:37:00,20:57:00,02:20:00,5
2025-07-08,Gentleman Johnny's Party Train,2,18:58:00,21:01:00,02:03:00,5
2025-07-08,helloWorld,1,18:42:00,19:57:00,01:15:00,5
2025-07-08,Here for the Beer,6,18:36:00,20:45:00,02:09:00,5
2025-07-08,KingCity Solvers,3,19:38:00,21:14:00,01:36:00,5
2025-07-08,Matthew Schempp,2,18:33:00,21:05:00,02:32:00,5
2025-07-08,People Like Us,5,18:32:00,20:39:00,02:07:00,5
2025-07-08,Pickled Black Licorice,4,18:43:00,21:02:00,02:19:00,5
2025-07-08,Probably Just Ellen,1,19:13:00,21:10:00,01:57:00,5
2025-07-08,Puzzlestar Puzzlactica,3,19:10:00,20:40:00,01:30:00,5
2025-07-08,Smiling Sisyphus,2,18:41:00,21:27:00,02:46:00,5
2025-07-08,Tainted Ladies,5,18:35:00,21:05:00,02:30:00,5
2025-07-08,Team 😸's Team,2,19:15:00,20:29:00,01:14:00,5
2025-07-08,The Gruesome Foursome,4,18:33:00,21:26:00,02:53:00,5
2025-07-08,The Likely Suspects,7,18:44:00,20:05:00,01:21:00,5
2025-07-08,The People's Republic of Dec,4,19:30:00,21:30:00,02:00:00,5
2025-07-08,Transplants,6,18:41:00,20:44:00,02:03:00,5
2025-07-08,Whizards,3,18:34:00,21:23:00,02:49:00,5
2025-07-08,Whose Quince Is It Anyways?,6,18:44:00,20:35:00,01:51:00,5
2025-07-08,zero seconds,3,18:52:00,20:16:00,01:24:00,5
2025-07-08,T4C,3,18:42:00,20:17:00,01:35:00,5
2025-07-08,Newbs,2,18:38:00,21:17:00,02:39:00,2
2025-07-08,KH,3,18:49:00,21:20:00,02:31:00,3
2025-07-08,Gordians,3,19:07:00,20:31:00,01:24:00,5
2025-07-08,Kat's Team 2,2,19:13:00,20:38:00,01:25:00,5
2025-07-08,C@raline@ Syzygy,1,19:19:00,20:06:00,00:47:00,5
2025-07-08,GC,4,,,,
2025-08-12,PUZZAH!,2,19:14:00,21:54:00,02:40:00,5
2025-08-12,Ellen,1,19:46:00,21:35:00,01:49:00,5
2025-08-12,Smiling Sisyphus,2,19:18:00,21:34:00,02:16:00,5
2025-08-12,Gross Line,2,19:46:00,21:27:00,01:41:00,5
2025-08-12,Salmons,6,19:23:00,21:24:00,02:01:00,4
2025-08-12,Puzzled Pineapple,3,19:00:00,21:30:00,02:30:00,3
2025-08-12,Checky 2,3,19:42:00,21:16:00,01:34:00,5
2025-08-12,Checky 1,2,19:42:00,21:14:00,01:32:00,5
2025-08-12,Cream Steam,2,19:44:00,21:11:00,01:27:00,5
2025-08-12,Chupacabra Quinceñera,3,19:14:00,20:40:00,01:26:00,5
2025-08-12,Stellmackerels,4,19:02:00,21:04:00,02:02:00,5
2025-08-12,People Like Us,2,19:05:00,21:01:00,01:56:00,5
2025-08-12,Dr. Nü,3,19:47:00,21:01:00,01:14:00,5
2025-08-12,Gordians,5,19:17:00,20:57:00,01:40:00,5
2025-08-12,Tainted Ladies + Man ,6,19:07:00,20:45:00,01:38:00,5
2025-08-12,King City Solvers,5,19:12:00,20:52:00,01:40:00,5
2025-08-12,T4C Part 1,3,19:24:00,20:53:00,01:29:00,5
2025-08-12,Zero Seconds,3,19:32:00,20:51:00,01:19:00,5
2025-08-12,RAMP Lab,6,19:15:00,20:50:00,01:35:00,5
2025-08-12,Deck nation,6,19:14:00,20:50:00,01:36:00,5
2025-08-12,Team Kat's Team,2,19:44:00,20:49:00,01:05:00,5
2025-08-12,T4C Part 2,3,19:24:00,20:45:00,01:21:00,5
2025-08-12,Puzzlestar Puzzlactica,3,19:00:00,20:30:00,01:30:00,5
2025-08-12,Transplants,10,19:08:00,20:25:00,01:17:00,5
2025-08-12,Gentleman Johnny's Party Train,4,19:18:00,20:41:00,01:23:00,5
2025-08-12,The Wrong Brothers,3,19:04:00,20:03:00,00:59:00,5
2025-08-12,Casual Goblins,3,19:23:00,20:14:00,00:51:00,5
2025-08-12,Ifville Andville Butville,3,19:26:00,22:00:00,02:34:00,5
2025-08-12,Charlie's Angles,2,20:40:00,21:52:00,01:12:00,1
2025-08-12,Cake Eaters,2,19:05:00,21:24:00,02:19:00,4
2025-08-12,Northern Vogue,5,19:07:00,21:24:00,02:17:00,4
2025-08-12,GC,3,,,,
2025-09-09,Casual Goblins,4,19:20:00,20:08:00,00:48:00,5
2025-09-09,Zero Seconds,3,19:09:00,20:15:00,01:06:00,5
2025-09-09,Dr. When In Knowme,2,19:23:00,20:22:00,00:59:00,5
2025-09-09,Here for the Beer,4,19:00:00,20:28:00,01:28:00,5
2025-09-09,Tainted Ladies,7,19:03:00,20:30:00,01:27:00,5
2025-09-09,Team EAP,7,19:19:00,20:32:00,01:13:00,5
2025-09-09,RAMP Lab,6,19:10:00,20:34:00,01:24:00,5
2025-09-09,No se,4,19:06:00,20:35:00,01:29:00,5
2025-09-09,Puzzlestar Puzzleactica,2,19:08:00,20:37:00,01:29:00,5
2025-09-09,Chupacabra Quinceañera,2,19:14:00,20:39:00,01:25:00,5
2025-09-09,Quizteama Aguilera,4,19:12:00,20:43:00,01:31:00,5
2025-09-09,Transplants,4,19:03:00,20:49:00,01:46:00,5
2025-09-09,Gordians,3,19:10:00,20:54:00,01:44:00,5
2025-09-09,T4C,2,19:30:00,20:58:00,01:28:00,5
2025-09-09,Ellen and Friends,3,19:23:00,20:58:00,01:35:00,5
2025-09-09,Kat's Team 3,2,19:37:00,20:59:00,01:22:00,5
2025-09-09,Team Cream Steam,4,19:39:00,21:01:00,01:22:00,5
2025-09-09,Mongoose iacta est,5,19:06:00,21:03:00,01:57:00,5
2025-09-09,Deck Dynasty,7,19:15:00,21:05:00,01:50:00,5
2025-09-09,Pickled Black Licorice,6,19:07:00,21:06:00,01:59:00,5
2025-09-09,Shin Kat's Team,3,19:41:00,21:09:00,01:28:00,5
2025-09-09,Windog,3,19:09:00,21:12:00,02:03:00,5
2025-09-09,People Like Us,5,19:00:00,21:16:00,02:16:00,5
2025-09-09,Gentelman Johnny's Party Train,5,19:19:00,21:26:00,02:07:00,5
2025-09-09,Smiling Sisyphus,4,19:18:00,21:36:00,02:18:00,5
2025-09-09,Michaela's Team,3,19:19:00,21:50:00,02:31:00,5
2025-09-09,PUZZAH!!!,2,19:24:00,22:00:00,02:36:00,5
2025-09-09,Linden,2,19:04:00,21:18:00,02:14:00,4
2025-09-09,Cat People,2,19:25:00,21:15:00,01:50:00,4
2025-09-09,Zach,1,19:02:00,21:51:00,02:49:00,3
2025-09-09,Puzzled Pineapples,4,19:08:00,21:47:00,02:39:00,2
2025-09-09,Baby Nurses,3,19:42:00,20:45:00,01:03:00,1
2025-09-09,ForCabsons,2,,,00:00:00,5
2025-09-09,GC,4,,,,
2025-10-14,1000 Cockroaches,5,19:02:00,20:38:00,01:36:00,5
2025-10-14,Casual Goblins,9,19:10:00,19:52:00,00:42:00,5
2025-10-14,Cat People,2,19:11:00,21:20:00,02:09:00,4
2025-10-14,CQ,2,19:00:00,21:30:00,02:30:00,?
2025-10-14,Crafternooners,5,19:08:00,21:21:00,02:13:00,5
2025-10-14,DecLate,4,19:08:00,20:55:00,01:47:00,5
2025-10-14,Dr. Knowbula,4,20:07:00,20:54:00,00:47:00,5
2025-10-14,Ellen,1,19:49:00,21:19:00,01:30:00,5
2025-10-14,GanGan and Forcobsons,4,19:00:00,20:45:00,01:45:00,5
2025-10-14,Gentleman Johnny's Party Train,5,19:27:00,21:24:00,01:57:00,5
2025-10-14,Gordians,4,19:10:00,20:59:00,01:49:00,5
2025-10-14,GrossBrau,2,19:37:00,21:32:00,01:55:00,5
2025-10-14,Half a Mind,4,19:01:00,21:43:00,02:42:00,5
2025-10-14,Here For the Beer,4,19:15:00,20:50:00,01:35:00,5
2025-10-14,Michaela's Team,3,19:12:00,21:24:00,02:12:00,5
2025-10-14,Fighting Mongeese,5.5,19:07:00,21:01:00,01:54:00,5
2025-10-14,NeuroDiversiteam,4,19:33:00,21:26:00,01:53:00,5
2025-10-14,People Like Us,5,19:05:00,20:08:00,01:03:00,5
2025-10-14,Puzzled Pineapples,2,19:00:00,21:30:00,02:30:00,?
2025-10-14,Puzzlestar Puzzlactica,4,19:20:00,20:43:00,02:17:00,5
2025-10-14,Quiztina Aguilera,6,19:05:00,21:22:00,02:17:00,5
2025-10-14,RAMP Lab,6,19:15:00,20:37:00,01:22:00,5
2025-10-14,Smiling Sisyphus,4,19:15:00,21:42:00,02:27:00,5
2025-10-14,Starfleet Flunkies,2,19:00:00,21:30:00,02:30:00,?
2025-10-14,T4C,3,19:25:00,20:38:00,01:13:00,5
2025-10-14,Tada's,2,19:03:00,21:49:00,02:46:00,4
2025-10-14,Tainted Ladies,6,19:00:00,20:47:00,01:47:00,5
2025-10-14,Tea(m),3,19:02:00,21:11:00,02:09:00,5
2025-10-14,Team Discord,5,19:03:00,21:03:00,02:00:00,5
2025-10-14,Transplants,4,19:05:00,20:49:00,01:44:00,5
2025-10-14,Zero Seconds,1,19:06:00,20:33:00,01:27:00,5
2025-10-14,GC,4,,,,
2025-11-11,Baby Shark,3,19:09:00,21:32:00,02:23:00,6
2025-11-11,Castle Cat,4,19:15:00,20:49:00,01:34:00,6
2025-11-11,Casual Goblins A,4,19:15:00,20:13:00,00:58:00,6
2025-11-11,Casual Goblins B,4,19:15:00,20:24:00,01:09:00,6
2025-11-11,cat people!,4,07:15:00,,,5
2025-11-11,Deck Nation,9,19:00:00,21:29:00,02:29:00,6
2025-11-11,Discord Pals,6,19:07:00,20:46:00,01:39:00,6
2025-11-11,Dr. Know,3,20:43:00,21:43:00,01:00:00,6
2025-11-11,EAP,5,,,00:00:00,
2025-11-11,Ellen,1,19:16:00,21:06:00,01:50:00,6
2025-11-11,Gentleman Johnny's Party Train,4,19:30:00,20:33:00,01:03:00,6
2025-11-11,Gordians,3,19:13:00,20:15:00,01:02:00,6
2025-11-11,Here for the Beer,4,19:06:00,21:46:00,02:40:00,6
2025-11-11,Jessica,2,19:16:00,,,5
2025-11-11,Juneau’s Pack,2,19:16:00,,,5
2025-11-11,Michaela's Team,2,19:04:00,20:57:00,01:53:00,6
2025-11-11,People Like Us,5,19:10:00,21:21:00,02:11:00,6
2025-11-11,Pickled Black Licorice,5,19:08:00,20:43:00,01:35:00,6
2025-11-11,Puzzlestar Puzzlactica,2,19:03:00,20:39:00,01:36:00,6
2025-11-11,Quiztina Aguilera,5,19:00:00,21:29:00,02:29:00,6
2025-11-11,Smiling Sisyphus,4,19:13:00,20:32:00,01:19:00,6
2025-11-11,T4C,2,19:08:00,20:49:00,01:41:00,6
2025-11-11,Tainted Ladies,5,19:00:00,20:32:00,01:32:00,6
2025-11-11,Team 🐈's Team,4,19:52:00,21:08:00,01:16:00,6
2025-11-11,The Forcobsons,2,19:00:00,20:50:00,01:50:00,6
2025-11-11,The Mongooses of Catan,7.5,19:08:00,21:09:00,02:01:00,6
2025-11-11,Transplants,5,19:06:00,20:33:00,01:27:00,6
2025-11-11,Zero Seconds,3,19:24:00,21:20:00,01:56:00,6
2025-11-11,Kat's Team 2,3,19:20:00,21:09:00,01:49:00,6
2025-11-11,EAT,3,19:00:00,21:06:00,02:06:00,6
2025-11-11,Car Lord,2,19:12:00,20:56:00,01:44:00,6
2025-11-11,Meg,1,19:14:00,,,4
2025-11-11,GC,4,,,,
2025-12-09,Snowhere Man,1,18:56:00,20:11:00,01:15:00,6
2025-12-09,Dr. Knowcanrina of Time,3,19:36:00,20:28:00,00:52:00,6
2025-12-09,Taz,3,19:05:00,20:43:00,01:38:00,6
2025-12-09,Chupacabra Quinceañera,3,18:45:00,20:43:00,01:58:00,6
2025-12-09,Shawn's Team,3,19:17:00,20:47:00,01:30:00,1
2025-12-09,Puzzlestar Puzzlactica,2,19:07:00,20:52:00,01:45:00,6
2025-12-09,Zero Seconds,2,19:36:00,21:35:00,01:59:00,6
2025-12-09,Quiztina Aguilera,2,19:06:00,21:59:00,02:53:00,6
2025-12-09,unknown team,3,,,,?
2025-12-09,GC,4,,,,
